Detailed Resource Usage
Module Name,Fabric 4LUT,Fabric DFF,Interface 4LUT,Interface DFF,Single-Ended I/O,uSRAM 1K,LSRAM 18K,Math (18x18),Chip Globals,PLL
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/debug_1/dmOuter/dmOuter/DMCONTROL/reg_22/Primitives,0,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/debug_1/dmOuter/dmOuter/DMCONTROL/reg_23/Primitives,0,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/debug_1/dmOuter/dmOuter/DMCONTROL/reg_24/Primitives,0,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/debug_1/dmOuter/dmOuter/DMCONTROL/reg_25/Primitives,0,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/debug_1/dmOuter/dmOuter/DMCONTROL/reg_28/Primitives,1,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/debug_1/dmOuter/dmOuter/DMCONTROL/reg_30/Primitives,1,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/debug_1/dmOuter/dmOuter/DMCONTROL/reg_31/Primitives,0,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/debug_1/dmOuter/dmOuter/Primitives,27,0,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/debug_1/dmOuter/dmOuter/debugInterrupts/reg_0/Primitives,1,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/debug_1/dmOuter/dmi2tl/Primitives,21,0,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/debug_1/dmOuter/dmiXbar/Primitives,11,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/dmiResetCatch/MIV_RV32IMA_L1_AXI_ASYNC_RESET_SYNCHRONIZER_SHIFT_REG_W1_D3_I0/sync_0/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/dmiResetCatch/MIV_RV32IMA_L1_AXI_ASYNC_RESET_SYNCHRONIZER_SHIFT_REG_W1_D3_I0/sync_1/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/dmiResetCatch/MIV_RV32IMA_L1_AXI_ASYNC_RESET_SYNCHRONIZER_SHIFT_REG_W1_D3_I0/sync_2/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/dtm/MIV_RV32IMA_L1_AXI_JTAG_BYPASS_CHAIN/Primitives,0,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/dtm/MIV_RV32IMA_L1_AXI_JTAG_TAP_CONTROLLER/Primitives,10,0,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/dtm/MIV_RV32IMA_L1_AXI_JTAG_TAP_CONTROLLER/irChain/Primitives,5,5,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/dtm/MIV_RV32IMA_L1_AXI_JTAG_TAP_CONTROLLER/irReg/Primitives,1,5,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/dtm/MIV_RV32IMA_L1_AXI_JTAG_TAP_CONTROLLER/stateMachine/Primitives,5,0,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/dtm/MIV_RV32IMA_L1_AXI_JTAG_TAP_CONTROLLER/stateMachine/currStateReg/reg_0/Primitives,1,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/dtm/MIV_RV32IMA_L1_AXI_JTAG_TAP_CONTROLLER/stateMachine/currStateReg/reg_1/Primitives,2,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/dtm/MIV_RV32IMA_L1_AXI_JTAG_TAP_CONTROLLER/stateMachine/currStateReg/reg_2/Primitives,0,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/dtm/MIV_RV32IMA_L1_AXI_JTAG_TAP_CONTROLLER/stateMachine/currStateReg/reg_3/Primitives,1,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/dtm/MIV_RV32IMA_L1_AXI_JTAG_TAP_CONTROLLER/tdoReg/Primitives,0,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/dtm/Primitives,28,45,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/dtm/dmiAccessChain/Primitives,76,41,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/dtm/dtmInfoChain/Primitives,4,32,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/dtm/idcodeChain/Primitives,4,32,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/error/Primitives,74,31,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/error/a/Primitives,3,10,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/pbus/PeripheryBus/Primitives,214,9,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/pbus/PeripheryBus_slave_TLFragmenter/MIV_RV32IMA_L1_AXI_REPEATER/Primitives,31,34,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/pbus/PeripheryBus_slave_TLFragmenter/MIV_RV32IMA_L1_AXI_REPEATER_1/Primitives,18,24,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/pbus/PeripheryBus_slave_TLFragmenter/Primitives,139,33,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/pbus/PeripheryBus_slave_TLFragmenter/Repeater_2/Primitives,24,20,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/pbus/PeripheryBus_slave_TLFragmenter_TLAtomicAutomata/Primitives,413,123,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/pbus/PeripheryBus_slave_TLFragmenter_TLBuffer/MIV_RV32IMA_L1_AXI_QUEUE/Primitives,73,145,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/pbus/PeripheryBus_slave_TLFragmenter_TLBuffer/MIV_RV32IMA_L1_AXI_QUEUE_1/Primitives,46,81,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/plic/LevelGateway_30/Primitives,9,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/plic/LevelGateway_31/Primitives,7,1,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/plic/MIV_RV32IMA_L1_AXI_QUEUE/Primitives,18,71,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/plic/Primitives,299,69,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/sbus/SystemBus/Primitives,194,17,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/sbus/SystemBusFromTiletile/SystemBus_TLCacheCork/MIV_RV32IMA_L1_AXI_QUEUE/Primitives,9,5,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/sbus/SystemBusFromTiletile/SystemBus_TLCacheCork/MIV_RV32IMA_L1_AXI_QUEUE_1/Primitives,12,13,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/sbus/SystemBusFromTiletile/SystemBus_TLCacheCork/Primitives,218,25,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/sbus/SystemBusFromTiletile/SystemBus_TLFIFOFixer/Primitives,85,24,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/sbus/SystemBus_pbus_TLFIFOFixer/Primitives,40,12,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/sbus/SystemBus_slave_TLBuffer/MIV_RV32IMA_L1_AXI_QUEUE/Primitives,85,155,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/sbus/SystemBus_slave_TLBuffer/MIV_RV32IMA_L1_AXI_QUEUE_1/Primitives,16,81,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/sbus/SystemBus_slave_TLBuffer/MIV_RV32IMA_L1_AXI_QUEUE_2/Primitives,81,149,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/sbus/SystemBus_slave_TLBuffer/MIV_RV32IMA_L1_AXI_QUEUE_3/Primitives,16,83,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/sbus/SystemBus_slave_TLBuffer/MIV_RV32IMA_L1_AXI_QUEUE_4/Primitives,15,21,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/sbus/SystemBus_slave_TLBuffer/Queue_5/Primitives,13,23,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/sbus/SystemBus_slave_TLWidthWidget/MIV_RV32IMA_L1_AXI_REPEATER/Primitives,42,41,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/sbus/SystemBus_slave_TLWidthWidget/Primitives,115,45,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/MIV_RV32IMA_L1_AXI_INT_SYNC_CROSSING_SINK/MIV_RV32IMA_L1_AXI_SYNCHRONIZER_SHIFT_REG_W1_D3/Primitives,0,3,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/SystemBus_TLBuffer/MIV_RV32IMA_L1_AXI_QUEUE/Primitives,90,161,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/SystemBus_TLBuffer/MIV_RV32IMA_L1_AXI_QUEUE_1/Primitives,47,85,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/SystemBus_TLBuffer/MIV_RV32IMA_L1_AXI_QUEUE_3/Primitives,68,123,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/core/Primitives,1198,433,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/core/_T_1151_1__T_1151_1_0_0/Primitives,0,0,12,12,0,1,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/core/_T_1151_1__T_1151_1_0_1/Primitives,0,0,12,12,0,1,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/core/_T_1151_1__T_1151_1_0_2/Primitives,0,0,12,12,0,1,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/core/_T_1151__T_1151_0_0/Primitives,0,0,12,12,0,1,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/core/_T_1151__T_1151_0_1/Primitives,0,0,12,12,0,1,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/core/_T_1151__T_1151_0_2/Primitives,0,0,12,12,0,1,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/core/alu/Primitives,473,0,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/core/bpu/Primitives,225,0,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/core/csr/Primitives,532,287,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/core/div/Primitives,477,120,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/core/div/WideMult_0_0/Primitives,0,0,72,72,0,0,0,2,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/dcache/MIV_RV32IMA_L1_AXI_AMOALU/Primitives,236,0,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/dcache/MIV_RV32IMA_L1_AXI_TAG_ARRAY/MIV_RV32IMA_L1_AXI_TAG_ARRAY_EXT/Primitives,7,0,36,36,0,0,1,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/dcache/MIV_RV32IMA_L1_AXI_TAG_ARRAY/MIV_RV32IMA_L1_AXI_TAG_ARRAY_EXT/ram_ram_0_0_AND_INST1/Primitives,1,0,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/dcache/MIV_RV32IMA_L1_AXI_TAG_ARRAY/MIV_RV32IMA_L1_AXI_TAG_ARRAY_EXT/ram_ram_0_0_AND_INST2/Primitives,1,0,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/dcache/MIV_RV32IMA_L1_AXI_TAG_ARRAY/MIV_RV32IMA_L1_AXI_TAG_ARRAY_EXT/ram_ram_0_0_AND_INST3/Primitives,1,0,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/dcache/MIV_RV32IMA_L1_AXI_TAG_ARRAY/MIV_RV32IMA_L1_AXI_TAG_ARRAY_EXT/ram_ram_0_0_AND_INST4/Primitives,1,0,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/dcache/Primitives,258,367,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/dcache/data/MIV_RV32IMA_L1_AXI_DATA_ARRAYS_0/MIV_RV32IMA_L1_AXI_DATA_ARRAYS_0_EXT/Primitives,21,11,144,144,0,0,4,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/dcache/dataArb/Primitives,130,0,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/dcache/metaArb/Primitives,73,0,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/dcache/tlb/Primitives,121,0,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/frontend/Primitives,104,68,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/frontend/fq/Primitives,347,325,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/frontend/icache/MIV_RV32IMA_L1_AXI_DATA_ARRAYS_0/MIV_RV32IMA_L1_AXI_DATA_ARRAYS_0_0_EXT/Primitives,13,11,144,144,0,0,4,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/frontend/icache/MIV_RV32IMA_L1_AXI_TAG_ARRAY/MIV_RV32IMA_L1_AXI_TAG_ARRAY_0_EXT/Primitives,7,0,36,36,0,0,1,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/frontend/icache/Primitives,410,171,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/frontend/tlb/Primitives,11,0,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/tile/tlMasterXbar/Primitives,139,13,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/yank/MIV_RV32IMA_L1_AXI_QUEUE/Primitives,18,7,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/yank/MIV_RV32IMA_L1_AXI_QUEUE_1/Primitives,16,7,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/yank/MIV_RV32IMA_L1_AXI_QUEUE_2/Primitives,16,7,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/yank/MIV_RV32IMA_L1_AXI_QUEUE_3/Primitives,16,7,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/yank/MIV_RV32IMA_L1_AXI_QUEUE_4/Primitives,27,15,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/yank/MIV_RV32IMA_L1_AXI_QUEUE_6/Primitives,3,7,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/yank/Primitives,77,0,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/yank/Queue_5/Primitives,3,7,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/yank/Queue_7/Primitives,3,7,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/yank/Queue_8/Primitives,3,7,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/ChiselTop0/yank/Queue_9/Primitives,10,15,0,0,0,0,0,0,0,0
MiV_RV32IMA_L1_AXI_0_inst_0/MiV_RV32IMA_L1_AXI_0_0/genblk1.axi_bridge/Primitives,20,0,0,0,0,0,0,0,0,0
PF_CCC_0_inst_0/PF_CCC_0_0/Primitives,0,0,0,0,0,0,0,0,1,1
PF_OSC_0_inst_0/PF_OSC_0_0/Primitives,0,0,0,0,0,0,0,0,1,0
PF_SRAM_0_inst_0/COREAHBLSRAM_PF_0/U_PF_SRAM_0_COREAHBLSRAM_PF_0_AHBLSramIf/Primitives,28,33,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/COREAHBLSRAM_PF_0/U_SramCtrlIf/Primitives,12,36,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R0C0_AND_INST1/Primitives,1,0,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R0C0_AND_INST2/Primitives,1,0,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R0C0_AND_INST3/Primitives,1,0,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R0C0_AND_INST4/Primitives,1,0,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R100C0_AND_INST1/Primitives,1,0,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R100C0_AND_INST2/Primitives,1,0,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R100C0_AND_INST3/Primitives,1,0,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R100C0_AND_INST4/Primitives,1,0,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R101C0_AND_INST1/Primitives,1,0,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R101C0_AND_INST2/Primitives,1,0,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R101C0_AND_INST3/Primitives,1,0,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R101C0_AND_INST4/Primitives,1,0,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R102C0_AND_INST1/Primitives,1,0,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R102C0_AND_INST2/Primitives,1,0,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R102C0_AND_INST3/Primitives,1,0,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R102C0_AND_INST4/Primitives,1,0,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R103C0_AND_INST1/Primitives,1,0,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R103C0_AND_INST2/Primitives,1,0,0,0,0,0,0,0,0,0
PF_SRAM_0_inst_0/PF_TPSRAM_AHB_AXI_0/PF_SRAM_0_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R103C0_AND_INST3/Primitives,1,0,0,0,0,0,0,0,0,0
